,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
10,0.54,0.98,3.3400000000000003,3.0700000000000003,38.99,34.839999999999996,3.17,19.25,19.47,28.16,3.1100000000000003,22.26,1.87,0.53,9.71,0.30000000000000004,0.0,11.35,3.21,7.9,0.15000000000000002,38.4,50.76,0.88,21.669999999999998,22.15,23.81,3.7600000000000002,12.75,2.63,0.0,7.77,0.81,6.9,2.31,0.09,14.65,2.73,47.7,62.35,0.0,18.55,27.02,45.13,11.65,64.1,0.0,17.06,0.06,41.13,4.51,1.41,0.73,16.93,0.0,51.62,75.96000000000001,3.8000000000000003,7.38,31.0,35.56,0.8,19.86,0.0,5.0,8.39,58.25,20.61
11,0.99,0.30000000000000004,3.3,1.49,37.53,38.02,0.4,21.93,18.51,22.58,4.97,24.1,4.0600000000000005,0.66,11.23,5.82,1.19,12.58,2.93,6.08,2.13,39.11,46.98,0.33,20.83,21.97,22.36,4.23,14.790000000000001,3.23,0.24,9.04,5.94,6.64,0.0,0.30000000000000004,13.8,0.18,45.77,71.59,0.5599999999999999,17.41,26.22,46.879999999999995,0.63,50.67,0.0,13.97,0.0,58.17,15.53,0.0,0.0,14.67,0.0,51.76,77.46,0.34,15.7,34.84,54.410000000000004,1.5,22.19,0.0,9.34,0.12,55.87,9.39
12,12.9,5.6,4.08,0.37,36.08,52.97,0.15000000000000002,12.34,13.97,9.12,1.72,5.67,0.02,0.0,30.33,30.09,12.58,30.5,7.68,8.95,0.62,35.589999999999996,49.6,0.0,15.88,15.84,3.2600000000000002,4.17,4.31,0.09,0.0,14.27,32.76,0.56,0.91,1.6700000000000002,25.2,0.07,48.82,82.96,4.92,23.96,28.66,37.43,0.33,0.93,0.0,0.11,28.57,76.06,25.240000000000002,16.75,2.33,12.55,0.0,36.22,50.93,0.0,27.67,18.87,24.59,4.17,31.06,6.66,0.64,6.24,14.63,8.13
13,0.09,0.06,0.12,2.7600000000000002,42.61,35.86,0.36,16.27,18.33,30.56,0.35000000000000003,8.31,3.0,1.92,22.490000000000002,12.38,0.0,23.42,6.26,9.75,0.21000000000000002,38.39,59.45,0.03,18.77,14.21,6.08,2.14,0.0,0.0,0.0,24.21,31.919999999999998,11.72,0.0,0.0,15.72,4.46,43.82,74.17,0.29000000000000004,20.6,26.07,53.75,1.56,21.53,0.0,20.84,0.35,58.29,1.05,14.93,2.31,10.83,0.0,34.31,50.93,0.03,27.69,17.41,22.29,11.52,27.61,18.23,0.21,7.87,6.19,3.5
14,0.24000000000000002,0.52,0.6900000000000001,5.88,42.269999999999996,39.87,3.7,18.25,18.169999999999998,25.59,1.31,14.92,1.75,0.2,14.41,3.51,0.0,3.37,1.05,3.75,0.21,40.660000000000004,53.19,0.62,25.87,20.66,35.15,0.39,3.0300000000000002,7.1899999999999995,0.16999999999999998,22.48,12.06,0.04,0.0,0.0,9.86,0.04,49.4,66.6,0.0,26.8,29.36,51.68,5.47,45.269999999999996,0.0,18.12,0.0,42.79,2.52,15.71,0.31,0.9700000000000001,3.36,29.07,45.58,1.09,28.24,18.59,13.61,15.46,9.29,1.8499999999999999,0.03,19.91,7.2,1.08
15,7.71,2.17,8.01,0.0,35.6,39.21,7.63,19.29,22.009999999999998,14.86,21.38,52.81,0.18,0.0,0.22999999999999998,17.77,16.03,2.58,3.5500000000000003,0.09,6.02,46.49,18.73,0.66,30.28,45.37,34.31,1.91,18.71,3.97,2.16,0.85,6.38,5.81,0.15000000000000002,0.0,23.67,3.12,38.54,50.88,0.0,35.9,30.85,32.78,5.11,14.6,3.33,0.39,10.030000000000001,27.05,1.52,0.0,0.0,0.0,5.32,67.76,36.07,6.94,31.32,63.01,60.46,0.0,0.31,0.0,9.3,1.51,0.0,0.0
16,0.0,0.0,10.89,0.39,34.74,46.53,20.17,27.830000000000002,16.71,27.13,10.040000000000001,27.83,0.0,0.0,21.580000000000002,43.12,4.03,7.16,3.53,0.0,3.03,46.47,20.73,0.32,33.34,46.2,34.0,2.6,17.65,2.1999999999999997,2.5300000000000002,0.88,9.97,0.0,1.61,0.27,23.52,5.07,40.230000000000004,54.03,1.02,37.86,33.52,38.38,2.2600000000000002,23.28,8.36,1.2,5.930000000000001,19.19,5.2299999999999995,0.0,1.2000000000000002,0.0,2.42,68.02,38.72,11.69,32.45,62.46,54.78,0.0,0.0,0.0,5.43,4.13,0.0,9.18
17,0.0,0.0,9.16,0.0,35.98,47.51,17.93,37.52,26.669999999999998,42.68,24.43,52.87,4.71,0.47,10.3,21.080000000000002,2.24,8.15,2.11,0.0,0.17,46.82,20.33,0.0,27.87,46.05,33.46,0.5599999999999999,17.53,5.0,0.88,0.92,7.59,0.79,1.18,0.0,18.3,7.3,42.14,47.09,0.09,33.83,37.78,33.839999999999996,2.33,26.4,4.15,0.72,1.97,12.19,0.0,0.0,0.42,3.73,2.45,51.78,35.82,4.67,19.919999999999998,42.96,30.28,1.34,4.32,2.52,2.56,11.31,6.93,4.0600000000000005
18,0.0,0.0,11.8,0.0,35.31,51.81,17.62,39.77,26.36,37.83,25.49,48.01,5.33,0.45,6.95,22.37,2.89,8.51,3.68,0.0,2.63,43.24,20.82,0.12000000000000001,30.93,43.53,34.51,2.89,22.55,4.26,6.11,0.58,8.52,0.0,0.13,0.0,5.65,0.0,50.22,36.1,0.48,29.05,44.39,34.52,1.3699999999999999,10.05,3.87,0.0,24.22,21.15,7.89,0.0,0.0,0.15000000000000002,1.34,60.07,36.3,5.15,27.01,54.15,45.88,0.13,5.57,8.88,6.69,7.98,0.52,0.19
19,0.0,0.0,18.87,0.06,31.27,50.25,32.7,56.64,20.17,39.93,39.0,36.69,4.12,0.0,26.19,36.55,6.45,8.21,1.79,0.0,1.11,46.69,17.11,0.03,27.99,44.6,34.63,1.6400000000000001,19.83,2.8200000000000003,5.53,1.08,7.71,0.0,0.0,0.33,0.0,0.0,71.48,34.39,6.17,31.17,69.05,44.66,0.19,0.41000000000000003,0.09,4.27,40.99,4.08,18.01,0.0,0.0,0.0,9.95,54.589999999999996,39.53,6.36,31.83,49.01,40.87,0.24,1.52,2.41,1.6,1.76,1.78,0.08
20,0.0,0.0,19.47,0.0,42.57,59.18,15.14,53.29,25.53,33.78,40.99,47.47,2.72,0.19,10.71,30.8,0.44,8.66,0.53,0.0,1.33,46.93,22.55,0.0,26.81,44.51,34.36,3.83,21.32,3.0900000000000003,5.57,0.68,8.5,0.0,0.0,0.33,0.0,0.0,66.48,22.46,0.46,31.330000000000002,63.36,53.73,0.30000000000000004,4.6,0.24,11.47,10.21,1.1099999999999999,3.98,0.0,0.0,0.09,5.11,58.41,41.870000000000005,4.7,39.26,54.55,45.27,0.33,3.08,9.86,0.02,0.28,0.54,0.18
21,0.0,0.0,16.86,0.55,34.64,58.33,14.1,35.85,16.94,17.06,32.51,31.38,2.48,0.71,21.62,57.980000000000004,0.03,8.64,2.44,0.26,1.24,39.25,18.81,0.0,13.200000000000001,31.77,22.46,4.14,15.370000000000001,1.19,0.24000000000000002,9.6,20.93,6.41,0.89,2.33,0.0,0.03,57.21,29.0,0.06,27.29,58.25,44.66,2.36,10.34,0.03,11.85,3.47,6.5,2.24,0.0,0.09,0.0,0.38,56.67,39.85,5.09,34.99,49.84,36.98,0.66,10.51,3.06,2.01,1.9000000000000001,3.52,0.02
22,0.0,0.0,1.7000000000000002,0.0,41.64,34.28,24.38,18.36,21.32,38.22,14.92,33.67,3.15,6.87,9.65,19.16,0.39,5.88,0.72,0.0,0.0,41.29,21.1,0.0,25.72,43.71,30.85,2.01,25.94,5.5600000000000005,0.06,0.62,5.22,15.39,0.29,3.39,0.0,0.0,59.73,25.94,0.12,23.36,58.12,48.14,1.8,7.0,0.06,12.08,4.640000000000001,3.34,0.54,0.0,0.12,0.0,5.13,56.37,43.0,11.25,48.83,56.2,52.269999999999996,0.03,0.63,1.01,0.0,6.45,0.12,0.04
