,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
20,14.38,0.34,40.75,0.12,52.93,90.72,0.44,60.46,15.09,46.61,2.48,15.82,10.19,0.0,0.0,0.87,11.04,3.36,1.08,39.92,4.17,59.16,84.64,2.41,61.82,25.41,56.129999999999995,0.33,13.56,0.87,0.0,2.8200000000000003,2.7600000000000002,3.36,3.52,0.91,34.13,4.35,59.42,90.62,0.54,63.32,23.84,46.66,5.86,13.68,2.15,2.35,9.35,19.62,2.15,1.6400000000000001,0.0,37.5,0.52,59.4,75.52,0.96,61.71,18.72,48.86,0.6900000000000001,12.06,0.07,1.86,3.71,12.42,1.54
21,13.2,1.33,42.27,0.64,54.07,96.06,0.9,62.86,18.35,48.88,1.6199999999999999,10.98,5.77,0.0,0.21000000000000002,0.61,12.65,10.35,2.02,34.3,0.0,47.18,87.31,0.21000000000000002,57.11,19.93,50.94,1.21,0.37,0.51,0.0,12.78,0.8400000000000001,16.49,2.4899999999999998,1.07,33.97,2.57,60.089999999999996,92.27,1.01,64.09,24.86,46.32,5.63,12.95,1.4600000000000002,3.0700000000000003,8.7,22.1,3.8499999999999996,8.24,3.37,39.5,0.32,58.35,88.18,1.25,64.58,22.47,49.21,1.04,8.89,0.98,1.8,8.03,14.8,10.0
22,8.68,3.41,38.68,0.0,59.64,88.48,0.36,67.16,27.45,55.05,0.37,9.75,1.96,0.0,1.57,0.0,7.34,15.75,9.13,40.769999999999996,0.0,51.38,91.09,0.77,63.69,24.69,48.5,4.9,1.43,2.86,0.0,12.15,1.71,13.18,6.44,3.3000000000000003,37.81,0.0,59.79,85.28,0.84,65.23,22.28,49.69,4.69,12.23,0.42,0.42,6.71,17.62,6.0600000000000005,2.34,0.56,36.08,2.47,58.47,83.72,1.52,65.64,20.78,48.82,1.21,12.35,0.24,1.81,4.49,7.05,3.4800000000000004
23,10.78,2.1,41.16,0.58,58.47,93.45,0.39,65.36,26.02,55.06,0.7000000000000001,9.89,2.7800000000000002,0.0,1.5999999999999999,1.12,7.52,6.93,8.85,43.11,1.1,54.46,93.03,3.17,63.24,23.94,51.65,7.64,7.5600000000000005,2.66,0.06,9.790000000000001,12.2,8.79,6.36,2.94,35.67,1.96,60.35,81.41,0.68,63.13,25.91,49.82,1.8900000000000001,6.75,3.5300000000000002,1.1400000000000001,9.52,15.73,7.32,1.67,0.8700000000000001,38.06,2.09,56.39,77.97,0.68,64.31,21.12,50.97,1.02,14.69,0.96,3.1100000000000003,5.01,10.73,3.39
24,8.5,0.72,39.37,1.17,56.86,92.4,0.24,65.43,24.1,55.11,0.06,10.74,1.83,0.0,0.06,0.0,6.15,7.970000000000001,7.95,44.82,0.0,51.94,92.24,1.59,60.12,20.63,48.39,9.71,7.1,2.52,0.0,8.620000000000001,8.86,13.13,3.93,1.2,33.97,0.9,59.64,83.63,1.71,63.39,24.13,50.08,2.06,7.08,0.86,0.29,8.59,12.33,4.86,2.06,1.26,38.46,0.65,59.519999999999996,85.72,0.9099999999999999,65.08,21.56,48.65,1.94,12.87,0.39,3.12,5.3100000000000005,12.39,3.58
25,4.39,0.62,35.589999999999996,0.25,57.56,87.56,1.4100000000000001,61.17,25.86,54.68,0.96,12.63,2.46,0.03,0.36000000000000004,0.31,5.38,4.36,1.77,36.589999999999996,0.75,54.019999999999996,92.52,0.18,50.97,17.71,48.44,0.76,1.8900000000000001,1.61,0.22,5.47,0.9600000000000001,4.24,4.66,1.59,34.18,1.49,54.74,88.81,0.37,59.62,18.97,46.21,0.03,0.6799999999999999,1.27,0.42000000000000004,13.98,3.11,6.62,4.06,1.49,38.77,0.28,59.97,85.62,1.09,63.93,19.78,50.15,1.92,13.96,0.5700000000000001,2.02,3.36,11.08,4.2700000000000005
26,4.05,0.1,35.19,1.3,56.02,88.88,0.86,65.01,27.51,57.87,0.6,14.15,0.89,0.0,1.74,3.83,5.06,3.96,1.98,39.49,0.32,58.12,86.42,0.78,56.87,21.88,55.7,0.74,7.29,0.55,0.56,4.55,0.8300000000000001,4.58,11.91,4.15,37.89,0.0,54.81,82.51,1.86,66.51,19.96,45.57,2.21,5.6,1.19,0.18,14.780000000000001,9.74,11.75,2.82,1.1600000000000001,34.78,0.69,59.23,81.55,1.18,65.79,22.69,49.66,3.48,12.69,0.3,3.0,5.76,11.97,3.97
27,3.8200000000000003,0.9,36.8,0.56,59.129999999999995,92.81,1.22,65.34,26.14,59.69,1.26,14.78,1.76,0.0,1.86,1.3800000000000001,2.29,3.12,0.41000000000000003,37.09,0.18,60.85,86.78,1.06,57.769999999999996,21.98,50.42,1.6500000000000001,7.0,1.9,0.54,3.99,1.01,4.46,8.93,3.48,37.56,1.56,56.22,82.19,0.36,60.66,22.08,47.76,0.6,1.94,1.68,0.33,13.18,9.65,13.73,1.46,0.0,33.25,1.6,59.22,81.51,0.22999999999999998,67.45,20.84,53.5,1.73,15.6,1.2,2.46,2.39,11.05,0.04
28,8.22,1.53,36.78,0.6,56.58,87.37,1.3900000000000001,64.14,27.08,56.11,0.12,10.61,4.37,0.0,1.16,1.57,4.54,3.29,0.72,34.39,0.36,59.48,83.01,1.26,59.53,22.59,54.37,3.49,9.94,1.3900000000000001,0.82,2.78,3.29,3.02,6.88,1.42,33.65,1.04,54.4,84.38,0.56,58.29,19.34,45.31,0.6900000000000001,1.29,1.01,1.0,11.2,6.02,9.19,3.27,1.11,35.5,1.23,58.85,85.17,0.99,65.8,21.13,49.03,1.28,16.11,0.77,4.47,3.27,11.27,4.14
29,6.08,0.39,35.58,0.0,59.66,89.08,1.44,67.97,26.42,59.04,1.02,15.33,3.11,0.0,0.060000000000000005,0.36,1.01,2.5,1.15,33.11,4.09,58.96,88.23,0.5,58.39,24.78,55.42,4.63,16.6,0.16,3.71,1.53,7.37,3.47,4.49,1.69,35.49,2.63,60.5,90.6,1.34,62.69,22.87,47.12,1.11,6.71,0.77,1.05,10.77,11.36,7.1499999999999995,5.78,1.2,35.02,1.1300000000000001,57.98,83.99,0.79,61.92,19.07,48.89,1.49,8.89,1.52,1.61,4.35,9.54,8.1
